mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	20	1/8	1/8	3/4	2	1	V\\		D	IV		V	V						\\	M	0	0	1, 5, 2		1	1
22	20	5/8	5/8	3/4	2	1	I.#viio7/ii		D	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
23	21	0	0	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
23	21	3/16	3/16	3/4	2	1	#vii%7/ii		D	I		#vii%7/ii	#vii	%	7		ii			%7	0	0	7, 4, 1, 5		7	7
23	21	1/4	1/4	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
23	21	1/2	1/2	3/4	2	1	V2(9)		D	I		V2(9)	V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
24	22	0	0	3/4	2	1	I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	23	0	0	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	23	3/16	3/16	3/4	2	1	vi65	I(+6)	D	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
25	23	1/4	1/4	3/4	2	1	V6		D	I		V6	V		6					M	0	0	5, 2, 1		1	5
25	23	1/2	1/2	3/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	23	5/8	5/8	3/4	2	1	V65		D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
26	24	0	0	3/4	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
26	24	3/16	3/16	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
26	24	1/4	1/4	3/4	2	1	I6\\		D	I		I6	I		6				\\	M	0	0	4, 1, 0		0	4
26	24	1/2	1/2	3/4	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
27	25	0	0	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	25	3/16	3/16	3/4	2	1	#vii%7/ii		D	I		#vii%7/ii	#vii	%	7		ii			%7	0	0	7, 4, 1, 5		7	7
27	25	1/4	1/4	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	25	1/2	1/2	3/4	2	1	V2(9)		D	I		V2(9)	V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
27	25	11/16	11/16	3/4	2	1	V2		D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
28	26	0	0	3/4	2	1	I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
28	26	1/2	1/2	3/4	2	1	IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	26	5/8	5/8	3/4	2	1	ii6		D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
29	27	0	0	3/4	2	1	V(64)		D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
29	27	1/2	1/2	3/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	28	0	0	3/4	2	1	I(974)		D	I		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
30	28	1/4	1/4	3/4	2	1	I\\		D	I		I	I						\\	M	0	0	0, 4, 1		0	0
31	28	0	1/2	3/4	2	1	IV.ii		D	IV		ii	ii							m	0	0	2, -1, 3		2	2
31	28	1/8	5/8	3/4	2	1	viio6		D	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
32	29	0	0	3/4	2	1	I6		D	IV		I6	I		6					M	0	0	4, 1, 0		0	4
32	29	1/2	1/2	3/4	2	1	V(6)/vi		D	IV		V(6)/vi	V			6	vi			M	0	0	4, 8, 0		4	4
32	29	5/8	5/8	3/4	2	1	V/vi		D	IV		V/vi	V				vi			M	0	0	4, 8, 5		4	4
33	30	0	0	3/4	2	1	IV		D	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
33	30	1/4	1/4	3/4	2	1	ii		D	IV		ii	ii							m	0	0	2, -1, 3		2	2
33	30	1/2	1/2	3/4	2	1	V6(4)		D	IV		V6(4)	V		6	4				M	0	0	0, 2, 1		1	0
33	30	5/8	5/8	3/4	2	1	V65		D	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
34	31	0	0	3/4	2	1	I		D	IV		I	I							M	0	0	0, 4, 1		0	0
34	31	1/4	1/4	3/4	2	1	IV6		D	IV		IV6	IV		6					M	0	0	3, 0, -1		-1	3
34	31	3/8	3/8	3/4	2	1	viio		D	IV		viio	vii	o						o	0	0	5, 2, -1		5	5
34	31	1/2	1/2	3/4	2	1	I(9)		D	IV		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
34	31	5/8	5/8	3/4	2	1	V(64)		D	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
35	32	0	0	3/4	2	1	V(4)		D	IV		V(4)	V			4				M	0	0	1, 0, 2		1	1
35	32	1/8	1/8	3/4	2	1	V\\		D	IV		V	V						\\	M	0	0	1, 5, 2		1	1
35	32	5/8	5/8	3/4	2	1	I.#viio7/ii		D	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
36	33	0	0	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	33	3/16	3/16	3/4	2	1	#vii%7/ii		D	I		#vii%7/ii	#vii	%	7		ii			%7	0	0	7, 4, 1, 5		7	7
36	33	1/4	1/4	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	33	1/2	1/2	3/4	2	1	V2(9)		D	I		V2(9)	V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
37	34	0	0	3/4	2	1	I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
38	35	0	0	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	35	3/16	3/16	3/4	2	1	vi65	I(+6)	D	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
38	35	1/4	1/4	3/4	2	1	V6		D	I		V6	V		6					M	0	0	5, 2, 1		1	5
38	35	1/2	1/2	3/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	35	5/8	5/8	3/4	2	1	V65		D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
39	36	0	0	3/4	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
39	36	3/16	3/16	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
39	36	1/4	1/4	3/4	2	1	I6\\		D	I		I6	I		6				\\	M	0	0	4, 1, 0		0	4
39	36	1/2	1/2	3/4	2	1	I		D	I		I	I							M	0	0	0, 4, 1		0	0
40	37	0	0	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
40	37	3/16	3/16	3/4	2	1	#vii%7/ii		D	I		#vii%7/ii	#vii	%	7		ii			%7	0	0	7, 4, 1, 5		7	7
40	37	1/4	1/4	3/4	2	1	V43		D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
40	37	1/2	1/2	3/4	2	1	V2(9)		D	I		V2(9)	V		2	9				Mm7	0	0	-1, 1, 5, 2	3	1	-1
40	37	11/16	11/16	3/4	2	1	V2		D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
41	38	0	0	3/4	2	1	I6		D	I		I6	I		6					M	0	0	4, 1, 0		0	4
41	38	1/2	1/2	3/4	2	1	IV		D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	38	5/8	5/8	3/4	2	1	ii6		D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
42	39	0	0	3/4	2	1	V(64)		D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
42	39	1/2	1/2	3/4	2	1	V7		D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	40	0	0	3/4	2	1	I(974)		D	I		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
43	40	1/4	1/4	3/4	2	1	I\\		D	I		I	I						\\	M	0	0	0, 4, 1		0	0
